GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-06-26 17:52:25.612750+00:00,G20,-4754333.492259682,17828074.25820433,18600539.09944497,22955774.02469144,33.7,,,,,,,
2024-06-26 17:52:25.612750+00:00,G30,7431100.429913807,-14014562.619123578,21382258.682123277,24912079.02021001,33.9,,,,,,,
2024-06-26 17:52:25.612750+00:00,G03,26605865.9300566,-386688.1341826613,2433439.876255759,22281641.059313398,32.3,,,,,,,
2024-06-26 17:52:26.612750+00:00,G03,12276072.313565131,23212911.61363705,-4565720.567573315,22812919.759810176,32.8,,,,,,,
2024-06-26 17:52:26.612750+00:00,G04,2526276.4704017434,20407787.333353683,16752049.267992789,21870140.99352388,33.2,,,,,,,
2024-06-26 17:52:26.612750+00:00,G06,25541129.171950888,-5279267.540883513,5380418.548692507,22584152.76858788,33.0,,,,,,,
2024-06-26 17:52:26.612750+00:00,G07,22697865.76867288,7256983.460623106,12720640.40515368,20969053.643382423,33.3,,,,,,,
2024-06-26 17:52:26.612750+00:00,G09,12019314.145868955,9951082.633972554,21403624.47237252,20639339.10552253,33.9,,,,,,,
2024-06-26 17:52:26.612750+00:00,G11,16676546.60204217,-12151090.32616358,16715171.23464772,23633472.21259392,32.9,,,,,,,
2024-06-26 17:52:26.612750+00:00,G16,19123924.31921224,6157453.606854475,-17440950.049124997,25554238.21793781,32.7,,,,,,,
2024-06-26 17:52:26.612750+00:00,G20,-4755698.7786501385,17826035.548901625,18602159.430698425,22956061.834336367,33.5,,,,,,,
2024-06-26 17:52:26.612750+00:00,G30,7433038.204565296,-14012680.5707201,21382805.35248376,24911429.06926375,33.8,,,,,,,
2024-06-26 17:52:26.612750+00:00,G03,26605604.48790374,-386328.724042007,2436519.9379855227,22281169.189884115,33.1,,,,,,,
2024-06-26 17:52:27.612750+00:00,G03,12275601.928698543,23212560.003690947,-4568871.671111201,22813535.530789997,31.9,,,,,,,
2024-06-26 17:52:27.612750+00:00,G04,2525142.2746276017,20409596.77846578,16750000.472384624,21870433.89781441,32.0,,,,,,,
2024-06-26 17:52:27.612750+00:00,G06,25541810.80963316,-5279138.57490459,5377283.959488613,22584484.33363133,31.9,,,,,,,
2024-06-26 17:52:27.612750+00:00,G07,22696369.96002721,7257317.573451261,12723179.58528106,20968896.559248924,31.7,,,,,,,
2024-06-26 17:52:27.612750+00:00,G09,12018161.975734357,9953567.759015802,21403112.70658806,20639294.140742134,31.9,,,,,,,
2024-06-26 17:52:27.612750+00:00,G11,16678670.366312888,-12150991.786880996,16713115.403242877,23633377.76973198,32.5,,,,,,,
2024-06-26 17:52:27.612750+00:00,G16,19124991.64933684,6159407.020237234,-17439115.478369135,25553607.761747696,32.0,,,,,,,
2024-06-26 17:52:27.612750+00:00,G20,-4757064.282298119,17823996.73845106,18603779.349657293,22956345.141825117,32.5,,,,,,,
2024-06-26 17:52:27.612750+00:00,G30,7434976.136376902,-14010798.58342946,21383351.57124647,24910760.830489293,32.6,,,,,,,
2024-06-26 17:52:27.612750+00:00,G03,26605342.6836822,-385969.2697377815,2439599.9487199537,22280704.213290848,32.4,,,,,,,
2024-06-26 17:52:28.612750+00:00,G03,12275131.299387973,23212208.097109742,-4572022.67824112,22814170.200355627,32.8,,,,,,,
2024-06-26 17:52:28.612750+00:00,G04,2524008.302148024,20411406.06166478,16747951.318785744,21870707.013558023,33.2,,,,,,,
2024-06-26 17:52:28.612750+00:00,G06,25542492.06283046,-5279009.62494823,5374149.256661292,22584806.30105501,32.8,,,,,,,
2024-06-26 17:52:28.612750+00:00,G07,22694873.86207306,7257651.796221996,12725718.50764141,20968789.243136425,33.1,,,,,,,
2024-06-26 17:52:28.612750+00:00,G09,12017009.974238375,9956052.891534846,21402600.481750388,20639252.47405289,33.9,,,,,,,
2024-06-26 17:52:28.612750+00:00,G11,16680793.878698664,-12150893.363293532,16711059.215968665,23633274.043354213,33.2,,,,,,,
2024-06-26 17:52:28.612750+00:00,G16,19126058.96137925,6161360.1805585325,-17437280.538261805,25552945.52871108,32.9,,,,,,,
2024-06-26 17:52:28.612750+00:00,G20,-4758430.003102622,17821957.827057794,18605398.85617611,22956644.32901201,33.4,,,,,,,
2024-06-26 17:52:28.612750+00:00,G30,7436914.225130604,-14008916.657477103,21383897.33834905,24910101.89268089,33.9,,,,,,,
2024-06-26 17:52:28.612750+00:00,G03,26605080.51739616,-385609.7712129634,2442679.908480973,22280237.73597885,33.1,,,,,,,
2024-06-26 17:52:29.612750+00:00,G03,12274660.425589068,23211855.89392898,-4575173.588956908,22814818.06228587,32.7,,,,,,,
2024-06-26 17:52:29.612750+00:00,G04,2522874.55314127,20413215.18259549,16745901.807571473,21871008.904710688,33.1,,,,,,,
2024-06-26 17:52:29.612750+00:00,G06,25543172.93149529,-5278880.690966828,5371014.440433421,22585133.660595987,33.6,,,,,,,
2024-06-26 17:52:29.612750+00:00,G07,22693377.47442681,7257986.129067522,12728257.172902904,20968646.834636047,33.2,,,,,,,
2024-06-26 17:52:29.612750+00:00,G09,12015858.14134648,9958538.031581702,21402087.797846276,20639200.023129087,33.8,,,,,,,
2024-06-26 17:52:29.612750+00:00,G11,16682917.139078489,-12150795.055369122,16709002.67293636,23633170.910283845,34.1,,,,,,,
2024-06-26 17:52:29.612750+00:00,G16,19127126.25502707,6163313.087315751,-17435445.229288384,25552324.3560368,33.3,,,,,,,
2024-06-26 17:52:29.612750+00:00,G20,-4759795.941131957,17819918.814674288,18607017.95031012,22956942.6262378,34.7,,,,,,,
2024-06-26 17:52:29.612750+00:00,G30,7438852.470763474,-14007034.792937793,21384442.65377296,24909455.833133187,33.4,,,,,,,
2024-06-26 17:52:29.612750+00:00,G03,26604817.989059974,-385250.2284240888,2445759.8171704486,22279773.05603928,33.5,,,,,,,
2024-06-26 17:52:30.612750+00:00,G03,12274189.30721056,23211503.394148786,-4578324.403567458,22815443.430885445,32.4,,,,,,,
2024-06-26 17:52:30.612750+00:00,G04,2521741.027392056,20415024.1415305,16743851.938406052,21871284.114480432,32.7,,,,,,,
2024-06-26 17:52:30.612750+00:00,G06,25543853.415561173,-5278751.7729163645,5367879.511115826,22585489.81299623,31.9,,,,,,,
2024-06-26 17:52:30.612750+00:00,G07,22691880.79737225,7258320.571971199,12730795.580600964,20968518.229257908,33.4,,,,,,,
2024-06-26 17:52:30.612750+00:00,G09,12014706.477106972,9961023.17902971,21401574.65489932,20639144.256663915,32.9,,,,,,,
2024-06-26 17:52:30.612750+00:00,G11,16685040.147441594,-12150696.86307064,16706945.774150494,23633062.6817499,32.6,,,,,,,
2024-06-26 17:52:30.612750+00:00,G16,19128193.53046939,6165265.740924152,-17433609.55107188,25551676.205325898,32.4,,,,,,,
2024-06-26 17:52:30.612750+00:00,G20,-4761162.096310905,17817879.701467067,18608636.631944664,22957254.726585824,33.0,,,,,,,
2024-06-26 17:52:30.612750+00:00,G30,7440790.873505033,-14005152.98960234,21384987.5175819,24908780.998176437,32.9,,,,,,,
2024-06-26 17:52:30.612750+00:00,G03,26604555.098684914,-384890.6413238321,2448839.674726939,22279309.89426865,32.6,,,,,,,
2024-06-26 17:52:31.612750+00:00,G03,12273717.944247182,23211150.59783389,-4581475.121804859,22816065.50139387,33.1,,,,,,,
2024-06-26 17:52:31.612750+00:00,G04,2520607.725027528,20416832.938196026,16741801.71157272,21871567.71780491,33.3,,,,,,,
2024-06-26 17:52:31.612750+00:00,G06,25544533.515176065,-5278622.870712105,5364744.468031389,22585803.68351889,32.2,,,,,,,
2024-06-26 17:52:31.612750+00:00,G07,22690383.83085041,7258655.124992764,12733333.730852794,20968383.621004857,33.2,,,,,,,
2024-06-26 17:52:31.612750+00:00,G09,12013554.981631642,9963508.333615066,21401061.052961517,20639109.186156977,32.8,,,,,,,
2024-06-26 17:52:31.612750+00:00,G11,16687162.90374558,-12150598.78636224,16704888.519646335,23632948.15368735,33.5,,,,,,,
2024-06-26 17:52:31.612750+00:00,G16,19129260.78763707,6167218.141326362,-17431773.50367934,25551005.578734547,32.8,,,,,,,
2024-06-26 17:52:31.612750+00:00,G20,-4762528.468869288,17815840.487147614,18610254.901326157,22957528.436454818,33.4,,,,,,,
2024-06-26 17:52:31.612750+00:00,G30,7442729.432943342,-14003271.247884344,21385531.929659177,24908134.956078943,33.4,,,,,,,
2024-06-26 17:52:31.612750+00:00,G03,26604291.846275885,-384531.0098557605,2451919.481163604,22278840.712172907,33.1,,,,,,,
2024-06-26 17:52:32.612750+00:00,G03,12273246.33671506,23210797.50506497,-4584625.743259435,22816716.95806897,31.8,,,,,,,
2024-06-26 17:52:32.612750+00:00,G04,2519474.64599002,20418641.5726132,16739751.127020532,21871845.9290121,32.5,,,,,,,
2024-06-26 17:52:32.612750+00:00,G06,25545213.23017823,-5278493.984328076,5361609.3119300045,22586140.658129837,32.2,,,,,,,
2024-06-26 17:52:32.612750+00:00,G07,22688886.574973118,7258989.7881538095,12735871.623485832,20968257.423756763,32.4,,,,,,,
2024-06-26 17:52:32.612750+00:00,G09,12012403.654760407,9965993.495660707,21400546.991963614,20639048.045024738,33.0,,,,,,,
2024-06-26 17:52:32.612750+00:00,G11,16689285.407727024,-12150500.82521838,16702830.909673369,23632857.323020488,32.5,,,,,,,
2024-06-26 17:52:32.612750+00:00,G16,19130328.02630741,6169170.288183971,-17429937.08744205,25550360.11535718,31.9,,,,,,,
2024-06-26 17:52:32.612750+00:00,G20,-4763895.058543318,17813801.172163956,18611872.75811648,22957819.8408446,31.8,,,,,,,
2024-06-26 17:52:32.612750+00:00,G30,7444668.149362544,-14001389.567521624,21386075.89008376,24907467.60726559,32.9,,,,,,,
2024-06-26 17:52:32.612750+00:00,G03,26604028.231860224,-384171.3339945143,2454999.2362310067,22278383.535826966,32.4,,,,,,,
2024-06-26 17:52:33.612750+00:00,G03,12272774.484483024,23210444.11581257,-4587776.26850475,22817336.934551265,32.5,,,,,,,
2024-06-26 17:52:33.612750+00:00,G04,2518341.790352109,20420450.04459516,16737700.184934394,21872139.426610038,33.5,,,,,,,
2024-06-26 17:52:33.612750+00:00,G06,25545892.5606693,-5278365.113688204,5358474.042347417,22586450.02649632,32.3,,,,,,,
2024-06-26 17:52:33.612750+00:00,G07,22687389.02960783,7259324.561530542,12738409.258741785,20968105.120982926,33.2,,,,,,,
2024-06-26 17:52:33.612750+00:00,G09,12011252.49672112,9968478.664652284,21400032.472009502,20639015.06854393,32.8,,,,,,,
2024-06-26 17:52:33.612750+00:00,G11,16691407.659541115,-12150402.979594177,16700772.944075366,23632761.082786128,32.7,,,,,,,
2024-06-26 17:52:33.612750+00:00,G16,19131395.246497635,6171122.18159769,-17428100.30227864,25549720.0615473,32.1,,,,,,,
2024-06-26 17:52:33.612750+00:00,G20,-4765261.8653917285,17811761.7564826,18613490.202359725,22958114.229221616,32.0,,,,,,,
2024-06-26 17:52:33.612750+00:00,G30,7446607.022513336,-13999507.94876979,21386619.398784816,24906811.356790725,33.1,,,,,,,
2024-06-26 17:52:33.612750+00:00,G03,26603764.255432338,-383811.6136693636,2458078.940065244,22277918.855887394,32.4,,,,,,,
2024-06-26 17:52:34.612750+00:00,G03,12272302.387597932,23210090.4301803,-4590926.696926451,22817977.58954158,33.9,,,,,,,
2024-06-26 17:52:34.612750+00:00,G04,2517209.158057145,20422258.35416124,16735648.885265447,21872434.721580397,33.5,,,,,,,
2024-06-26 17:52:34.612750+00:00,G06,25546571.506501306,-5278236.258764159,5355338.659971033,22586791.18915952,33.5,,,,,,,
2024-06-26 17:52:34.612750+00:00,G07,22685891.19507013,7259659.445099059,12740946.636102946,20967981.907722067,33.8,,,,,,,
2024-06-26 17:52:34.612750+00:00,G09,12010101.507366402,9970963.840885278,21399517.49303554,20638966.80567238,34.3,,,,,,,
2024-06-26 17:52:34.612750+00:00,G11,16693529.659026496,-12150305.249459252,16698714.623003054,23632675.033478927,33.8,,,,,,,
2024-06-26 17:52:34.612750+00:00,G16,19132462.44819303,6173073.821609975,-17426263.14816249,25549074.61562015,33.6,,,,,,,
