GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-06-26 16:09:32.446769+00:00,G03,12333337.39725981,18785180.882827755,14093177.847759116,20554260.26911747,29.2,,,,,,,
2024-06-26 16:09:32.446769+00:00,G04,13246942.381458228,8572604.367865404,21401605.766457003,20719106.969649952,29.7,,,,,,,
2024-06-26 16:09:32.446769+00:00,G06,15282438.4660836,-8172131.837550494,20219636.622835837,22920613.353878763,30.0,,,,,,,
2024-06-26 16:09:32.446769+00:00,G07,25498539.86801408,5516932.61460026,-5627460.369708186,23202799.988586742,29.3,,,,,,,
2024-06-26 16:09:32.446769+00:00,G09,20945376.61979784,-3080300.0085275564,15987858.005696751,21669952.339076925,29.6,,,,,,,
2024-06-26 16:09:32.446769+00:00,G16,-29303.533770558424,26148660.929371104,2627934.10470286,23492571.299645256,29.4,,,,,,,
2024-06-26 16:09:32.446769+00:00,G17,22778022.675542124,-13255157.37812288,-3529025.171090604,25639718.986476973,30.1,,,,,,,
2024-06-26 16:09:32.446769+00:00,G19,19755841.90660777,-16711599.749177177,4769932.547312145,25130353.53944314,30.0,,,,,,,
2024-06-26 16:09:32.446769+00:00,G21,15789191.451228274,15404604.143206917,-15068304.024523772,25087015.6575219,30.3,,,,,,,
2024-06-26 16:09:32.446769+00:00,G26,-6570255.317835354,20573238.926660657,15062647.121933762,23613767.463815108,29.5,,,,,,,
2024-06-26 16:09:32.446769+00:00,G31,-6800889.051043416,13698833.598018035,21508633.326313514,23657159.03488536,30.5,,,,,,,
2024-06-26 16:09:33.446769+00:00,G02,19774840.479342584,13719300.14285656,-11085904.923616972,23784541.75593722,29.3,,,,,,,
2024-06-26 16:09:33.446769+00:00,G03,12333458.233753746,18786991.133468702,14090699.005695911,20554408.07760817,28.6,,,,,,,
2024-06-26 16:09:33.446769+00:00,G04,13244805.32259024,8574271.263234977,21402247.856624592,20719215.198286142,28.0,,,,,,,
2024-06-26 16:09:33.446769+00:00,G06,15284771.020429447,-8171115.540582294,20218290.62102889,22920264.081226863,28.9,,,,,,,
2024-06-26 16:09:33.446769+00:00,G07,25499161.676454816,5517467.695361498,-5624446.731384303,23202240.886336967,29.2,,,,,,,
2024-06-26 16:09:33.446769+00:00,G09,20943944.63283537,-3078828.4802842736,15990000.742980575,21669695.406501647,29.6,,,,,,,
2024-06-26 16:09:33.446769+00:00,G16,-29647.209525623824,26148305.048848327,2631117.6252719155,23492139.28780843,29.2,,,,,,,
2024-06-26 16:09:33.446769+00:00,G17,22777759.28194528,-13254669.616241094,-3532165.950629616,25640099.73086922,28.6,,,,,,,
2024-06-26 16:09:33.446769+00:00,G19,19756531.11065154,-16711701.420068383,4766792.630292693,25130711.497395582,29.1,,,,,,,
2024-06-26 16:09:33.446769+00:00,G21,15787274.49328804,15404215.432904068,-15070542.246340323,25087651.50780609,30.5,,,,,,,
2024-06-26 16:09:33.446769+00:00,G26,-6571000.943951413,20571399.31465143,15064849.12436411,23613830.718911715,27.3,,,,,,,
2024-06-26 16:09:33.446769+00:00,G31,-6803466.306623103,13697780.950553698,21508528.45310638,23657772.113453377,28.7,,,,,,,
2024-06-26 16:09:34.446769+00:00,G02,19773369.877358187,13719097.160502125,-11088632.040360289,23785150.648532,32.1,,,,,,,
2024-06-26 16:09:34.446769+00:00,G03,12333579.136430863,18788801.06522104,14088219.862577785,20554546.585132822,31.8,,,,,,,
2024-06-26 16:09:34.446769+00:00,G04,13242668.296087304,8575938.33441721,21402889.493119463,20719266.469411638,32.2,,,,,,,
2024-06-26 16:09:34.446769+00:00,G06,15287103.481995603,-8170099.454687104,20216944.19231734,22919878.232918583,31.1,,,,,,,
2024-06-26 16:09:34.446769+00:00,G07,25499783.16385304,5518002.5991377095,-5621432.97487663,23201660.180717625,32.0,,,,,,,
2024-06-26 16:09:34.446769+00:00,G09,20942512.52453976,-3077356.693570504,15992143.139262011,21669383.92454572,31.3,,,,,,,
2024-06-26 16:09:34.446769+00:00,G16,-29990.93669557548,26147948.78323203,2634301.0878419364,23491726.192007635,32.3,,,,,,,
2024-06-26 16:09:34.446769+00:00,G17,22777495.5975646,-13254181.605255611,-3535306.6557272845,25640434.89529273,32.3,,,,,,,
2024-06-26 16:09:34.446769+00:00,G19,19757219.972659964,-16711802.91461894,4763652.608694194,25131045.757952347,32.2,,,,,,,
2024-06-26 16:09:34.446769+00:00,G21,15785357.231957791,15403826.761935225,-15072780.153711878,25088194.73233451,32.0,,,,,,,
2024-06-26 16:09:34.446769+00:00,G26,-6571746.729858003,20569559.47162808,15067050.797831751,23613891.56587828,31.6,,,,,,,
2024-06-26 16:09:34.446769+00:00,G31,-6806043.603687043,13696728.455146149,21508423.11356701,23658468.237607613,31.5,,,,,,,
2024-06-26 16:09:35.446769+00:00,G02,19771898.92745785,13718894.171709131,-11091358.919210654,23785791.30052307,31.6,,,,,,,
2024-06-26 16:09:35.446769+00:00,G03,12333700.10523292,18790610.67789135,14085740.41867167,20554701.58311323,32.3,,,,,,,
2024-06-26 16:09:35.446769+00:00,G04,13240531.30255135,8577605.580957318,21403530.67576444,20719336.91832642,32.2,,,,,,,
2024-06-26 16:09:35.446769+00:00,G06,15289435.850147652,-8169083.580114409,20215597.337057117,22919528.6810632,32.7,,,,,,,
2024-06-26 16:09:35.446769+00:00,G07,25500404.33012195,5518537.325920632,-5618419.100517868,23201084.588012088,32.0,,,,,,,
2024-06-26 16:09:35.446769+00:00,G09,20941080.29526472,-3075884.648693798,15994285.194055667,21669079.35287601,31.8,,,,,,,
2024-06-26 16:09:35.446769+00:00,G16,-30334.715338774724,26147592.132525142,2637484.492416523,23491325.06705621,31.5,,,,,,,
2024-06-26 16:09:35.446769+00:00,G17,22777231.622506924,-13253693.345257873,-3538447.285493524,25640803.04062777,32.1,,,,,,,
2024-06-26 16:09:35.446769+00:00,G19,19757908.49256322,-16711904.232765231,4760512.482972068,25131393.228323933,32.6,,,,,,,
2024-06-26 16:09:35.446769+00:00,G21,15783439.668389302,15403438.130574256,-15075017.745281365,25088820.409141757,31.8,,,,,,,
2024-06-26 16:09:35.446769+00:00,G26,-6572492.675601309,20567719.3975841,15069252.142361466,23613940.127891544,31.8,,,,,,,
2024-06-26 16:09:35.446769+00:00,G31,-6808620.943310651,13695676.111354634,21508317.30765292,23659114.890394557,31.3,,,,,,,
2024-06-26 16:09:36.446769+00:00,G02,19770427.629358508,13718691.176487803,-11094085.560669549,23786401.97304006,36.8,,,,,,,
2024-06-26 16:09:36.446769+00:00,G03,12333821.140121683,18792419.97158681,14083260.673832811,20554849.07750002,36.9,,,,,,,
2024-06-26 16:09:36.446769+00:00,G04,13238394.34192406,8579273.002915507,21404171.404580694,20719410.07202496,36.6,,,,,,,
2024-06-26 16:09:36.446769+00:00,G06,15291768.12534792,-8168067.916636015,20214250.054970942,22919147.334911093,36.6,,,,,,,
2024-06-26 16:09:36.446769+00:00,G07,25501025.17519551,5519071.875719547,-5615405.108540728,23200530.87787959,36.5,,,,,,,
2024-06-26 16:09:36.446769+00:00,G09,20939647.94513757,-3074412.345729068,15996426.907214986,21668795.75636803,37.1,,,,,,,
2024-06-26 16:09:36.446769+00:00,G16,-30678.545534977457,26147235.096708544,2640667.8391958657,23490910.453086466,36.0,,,,,,,
2024-06-26 16:09:36.446769+00:00,G17,22776967.356766097,-13253204.836130649,-3541587.8403828237,25641154.38140312,36.8,,,,,,,
2024-06-26 16:09:36.446769+00:00,G19,19758596.67041554,-16712005.374462094,4757372.253015915,25131736.789846748,36.6,,,,,,,
2024-06-26 16:09:36.446769+00:00,G21,15781521.801841822,15403049.53871132,-15077255.021900684,25089407.69546997,36.8,,,,,,,
